    potential_energy       -2.476412
        total_energy       -2.424516
      kinetic_energy        0.054218
    potential_energy       -2.478733
        total_energy       -2.424516
      kinetic_energy        0.056589
    potential_energy       -2.481105
        total_energy       -2.424516
      kinetic_energy        0.059011
    potential_energy       -2.483526
        total_energy       -2.424516
      kinetic_energy        0.061482
    potential_energy       -2.485997
        total_energy       -2.424516
      kinetic_energy        0.064002
    potential_energy       -2.488518
        total_energy       -2.424516
      kinetic_energy        0.066572
    potential_energy       -2.491088
        total_energy       -2.424516
      kinetic_energy        0.069192
    potential_energy       -2.493707
        total_energy       -2.424516
      kinetic_energy        0.071860
    potential_energy       -2.496376
        total_energy       -2.424516
      kinetic_energy        0.074578
    potential_energy       -2.499094
        total_energy       -2.424516
      kinetic_energy        0.077345
    potential_energy       -2.501861
        total_energy       -2.424516
      kinetic_energy        0.080161
    potential_energy       -2.504676
        total_energy       -2.424516
      kinetic_energy        0.083025
    potential_energy       -2.507541
        total_energy       -2.424516
      kinetic_energy        0.085938
    potential_energy       -2.510453
        total_energy       -2.424516
      kinetic_energy        0.088899
    potential_energy       -2.513414
        total_energy       -2.424516
      kinetic_energy        0.091908
    potential_energy       -2.516424
        total_energy       -2.424516
      kinetic_energy        0.094965
    potential_energy       -2.519481
        total_energy       -2.424516
      kinetic_energy        0.098070
    potential_energy       -2.522586
        total_energy       -2.424516
      kinetic_energy        0.101223
    potential_energy       -2.525739
        total_energy       -2.424516
      kinetic_energy        0.104423
    potential_energy       -2.528939
        total_energy       -2.424516
      kinetic_energy        0.107670
    potential_energy       -2.532186
        total_energy       -2.424516
      kinetic_energy        0.110964
    potential_energy       -2.535480
        total_energy       -2.424516
      kinetic_energy        0.114305
    potential_energy       -2.538821
        total_energy       -2.424516
      kinetic_energy        0.117692
    potential_energy       -2.542208
        total_energy       -2.424516
      kinetic_energy        0.121126
    potential_energy       -2.545642
        total_energy       -2.424516
      kinetic_energy        0.124605
    potential_energy       -2.549121
        total_energy       -2.424516
      kinetic_energy        0.128130
    potential_energy       -2.552646
        total_energy       -2.424516
      kinetic_energy        0.131701
    potential_energy       -2.556217
        total_energy       -2.424516
      kinetic_energy        0.135316
    potential_energy       -2.559832
        total_energy       -2.424516
      kinetic_energy        0.138977
    potential_energy       -2.563493
        total_energy       -2.424516
      kinetic_energy        0.142682
    potential_energy       -2.567198
        total_energy       -2.424516
      kinetic_energy        0.146430
    potential_energy       -2.570946
        total_energy       -2.424516
      kinetic_energy        0.150223
    potential_energy       -2.574739
        total_energy       -2.424516
      kinetic_energy        0.154059
    potential_energy       -2.578575
        total_energy       -2.424516
      kinetic_energy        0.157938
    potential_energy       -2.582454
        total_energy       -2.424516
      kinetic_energy        0.161859
    potential_energy       -2.586376
        total_energy       -2.424516
      kinetic_energy        0.165823
    potential_energy       -2.590339
        total_energy       -2.424516
      kinetic_energy        0.169829
    potential_energy       -2.594345
        total_energy       -2.424516
      kinetic_energy        0.173875
    potential_energy       -2.598392
        total_energy       -2.424516
      kinetic_energy        0.177963
    potential_energy       -2.602479
        total_energy       -2.424516
      kinetic_energy        0.182091
    potential_energy       -2.606607
        total_energy       -2.424516
      kinetic_energy        0.186259
    potential_energy       -2.610775
        total_energy       -2.424516
      kinetic_energy        0.190466
    potential_energy       -2.614982
        total_energy       -2.424516
      kinetic_energy        0.194712
    potential_energy       -2.619228
        total_energy       -2.424516
      kinetic_energy        0.198996
    potential_energy       -2.623513
        total_energy       -2.424516
      kinetic_energy        0.203318
    potential_energy       -2.627834
        total_energy       -2.424517
      kinetic_energy        0.207677
    potential_energy       -2.632193
        total_energy       -2.424517
      kinetic_energy        0.212072
    potential_energy       -2.636589
        total_energy       -2.424517
      kinetic_energy        0.216504
    potential_energy       -2.641020
        total_energy       -2.424517
      kinetic_energy        0.220970
    potential_energy       -2.645487
        total_energy       -2.424517
      kinetic_energy        0.225471
    potential_energy       -2.649987
        total_energy       -2.424517
      kinetic_energy        0.230005
    potential_energy       -2.654522
        total_energy       -2.424517
      kinetic_energy        0.234573
    potential_energy       -2.659090
        total_energy       -2.424517
      kinetic_energy        0.239173
    potential_energy       -2.663690
        total_energy       -2.424517
      kinetic_energy        0.243804
    potential_energy       -2.668321
        total_energy       -2.424517
      kinetic_energy        0.248466
    potential_energy       -2.672983
        total_energy       -2.424517
      kinetic_energy        0.253158
    potential_energy       -2.677675
        total_energy       -2.424517
      kinetic_energy        0.257878
    potential_energy       -2.682395
        total_energy       -2.424517
      kinetic_energy        0.262627
    potential_energy       -2.687144
        total_energy       -2.424517
      kinetic_energy        0.267403
    potential_energy       -2.691920
        total_energy       -2.424517
      kinetic_energy        0.272205
    potential_energy       -2.696722
        total_energy       -2.424517
      kinetic_energy        0.277032
    potential_energy       -2.701549
        total_energy       -2.424517
      kinetic_energy        0.281883
    potential_energy       -2.706401
        total_energy       -2.424517
      kinetic_energy        0.286757
    potential_energy       -2.711275
        total_energy       -2.424518
      kinetic_energy        0.291653
    potential_energy       -2.716171
        total_energy       -2.424518
      kinetic_energy        0.296571
    potential_energy       -2.721088
        total_energy       -2.424518
      kinetic_energy        0.301507
    potential_energy       -2.726025
        total_energy       -2.424518
      kinetic_energy        0.306462
    potential_energy       -2.730980
        total_energy       -2.424518
      kinetic_energy        0.311435
    potential_energy       -2.735953
        total_energy       -2.424518
      kinetic_energy        0.316423
    potential_energy       -2.740941
        total_energy       -2.424518
      kinetic_energy        0.321426
    potential_energy       -2.745945
        total_energy       -2.424518
      kinetic_energy        0.326443
    potential_energy       -2.750961
        total_energy       -2.424518
      kinetic_energy        0.331471
    potential_energy       -2.755989
        total_energy       -2.424518
      kinetic_energy        0.336510
    potential_energy       -2.761028
        total_energy       -2.424518
      kinetic_energy        0.341557
    potential_energy       -2.766076
        total_energy       -2.424519
      kinetic_energy        0.346613
    potential_energy       -2.771131
        total_energy       -2.424519
      kinetic_energy        0.351674
    potential_energy       -2.776192
        total_energy       -2.424519
      kinetic_energy        0.356739
    potential_energy       -2.781258
        total_energy       -2.424519
      kinetic_energy        0.361807
    potential_energy       -2.786326
        total_energy       -2.424519
      kinetic_energy        0.366876
    potential_energy       -2.791395
        total_energy       -2.424519
      kinetic_energy        0.371944
    potential_energy       -2.796463
        total_energy       -2.424519
      kinetic_energy        0.377009
    potential_energy       -2.801529
        total_energy       -2.424519
      kinetic_energy        0.382070
    potential_energy       -2.806590
        total_energy       -2.424520
      kinetic_energy        0.387124
    potential_energy       -2.811644
        total_energy       -2.424520
      kinetic_energy        0.392171
    potential_energy       -2.816690
        total_energy       -2.424520
      kinetic_energy        0.397206
    potential_energy       -2.821726
        total_energy       -2.424520
      kinetic_energy        0.402230
    potential_energy       -2.826750
        total_energy       -2.424520
      kinetic_energy        0.407238
    potential_energy       -2.831759
        total_energy       -2.424520
      kinetic_energy        0.412230
    potential_energy       -2.836751
        total_energy       -2.424520
      kinetic_energy        0.417203
    potential_energy       -2.841724
        total_energy       -2.424521
      kinetic_energy        0.422155
    potential_energy       -2.846676
        total_energy       -2.424521
      kinetic_energy        0.427083
    potential_energy       -2.851604
        total_energy       -2.424521
      kinetic_energy        0.431986
    potential_energy       -2.856507
        total_energy       -2.424521
      kinetic_energy        0.436860
    potential_energy       -2.861381
        total_energy       -2.424521
      kinetic_energy        0.441702
    potential_energy       -2.866224
        total_energy       -2.424522
      kinetic_energy        0.446512
    potential_energy       -2.871034
        total_energy       -2.424522
      kinetic_energy        0.451285
    potential_energy       -2.875807
        total_energy       -2.424522
      kinetic_energy        0.456019
    potential_energy       -2.880542
        total_energy       -2.424522
      kinetic_energy        0.460712
    potential_energy       -2.885235
        total_energy       -2.424522
      kinetic_energy        0.465361
    potential_energy       -2.889883
        total_energy       -2.424523
      kinetic_energy        0.469962
    potential_energy       -2.894484
        total_energy       -2.424523
      kinetic_energy        0.474512
    potential_energy       -2.899035
        total_energy       -2.424523
      kinetic_energy        0.479010
    potential_energy       -2.903533
        total_energy       -2.424523
      kinetic_energy        0.483451
    potential_energy       -2.907975
        total_energy       -2.424523
      kinetic_energy        0.487833
    potential_energy       -2.912357
        total_energy       -2.424524
      kinetic_energy        0.492152
    potential_energy       -2.916676
        total_energy       -2.424524
      kinetic_energy        0.496405
    potential_energy       -2.920929
        total_energy       -2.424524
      kinetic_energy        0.500589
    potential_energy       -2.925114
        total_energy       -2.424524
      kinetic_energy        0.504701
    potential_energy       -2.929225
        total_energy       -2.424525
      kinetic_energy        0.508736
    potential_energy       -2.933261
        total_energy       -2.424525
      kinetic_energy        0.512692
    potential_energy       -2.937217
        total_energy       -2.424525
      kinetic_energy        0.516565
    potential_energy       -2.941091
        total_energy       -2.424525
      kinetic_energy        0.520351
    potential_energy       -2.944877
        total_energy       -2.424526
      kinetic_energy        0.524047
    potential_energy       -2.948573
        total_energy       -2.424526
      kinetic_energy        0.527649
    potential_energy       -2.952175
        total_energy       -2.424526
      kinetic_energy        0.531153
    potential_energy       -2.955680
        total_energy       -2.424527
      kinetic_energy        0.534555
    potential_energy       -2.959082
        total_energy       -2.424527
      kinetic_energy        0.537852
    potential_energy       -2.962379
        total_energy       -2.424527
      kinetic_energy        0.541040
    potential_energy       -2.965567
        total_energy       -2.424527
      kinetic_energy        0.544113
    potential_energy       -2.968641
        total_energy       -2.424528
      kinetic_energy        0.547070
    potential_energy       -2.971598
        total_energy       -2.424528
      kinetic_energy        0.549905
    potential_energy       -2.974433
        total_energy       -2.424528
      kinetic_energy        0.552614
    potential_energy       -2.977143
        total_energy       -2.424529
      kinetic_energy        0.555194
    potential_energy       -2.979723
        total_energy       -2.424529
      kinetic_energy        0.557640
    potential_energy       -2.982169
        total_energy       -2.424529
      kinetic_energy        0.559948
    potential_energy       -2.984478
        total_energy       -2.424530
      kinetic_energy        0.562113
    potential_energy       -2.986643
        total_energy       -2.424530
      kinetic_energy        0.564132
    potential_energy       -2.988663
        total_energy       -2.424530
      kinetic_energy        0.566001
    potential_energy       -2.990532
        total_energy       -2.424531
      kinetic_energy        0.567714
    potential_energy       -2.992245
        total_energy       -2.424531
      kinetic_energy        0.569268
    potential_energy       -2.993800
        total_energy       -2.424531
      kinetic_energy        0.570659
    potential_energy       -2.995191
        total_energy       -2.424532
      kinetic_energy        0.571882
    potential_energy       -2.996414
        total_energy       -2.424532
      kinetic_energy        0.572933
    potential_energy       -2.997465
        total_energy       -2.424532
      kinetic_energy        0.573808
    potential_energy       -2.998340
        total_energy       -2.424533
      kinetic_energy        0.574502
    potential_energy       -2.999035
        total_energy       -2.424533
      kinetic_energy        0.575012
    potential_energy       -2.999545
        total_energy       -2.424533
      kinetic_energy        0.575333
    potential_energy       -2.999867
        total_energy       -2.424534
      kinetic_energy        0.575462
    potential_energy       -2.999996
        total_energy       -2.424534
      kinetic_energy        0.575394
    potential_energy       -2.999928
        total_energy       -2.424534
      kinetic_energy        0.575125
    potential_energy       -2.999660
        total_energy       -2.424535
      kinetic_energy        0.574652
    potential_energy       -2.999187
        total_energy       -2.424535
      kinetic_energy        0.573971
    potential_energy       -2.998506
        total_energy       -2.424535
      kinetic_energy        0.573077
    potential_energy       -2.997613
        total_energy       -2.424536
      kinetic_energy        0.571968
    potential_energy       -2.996504
        total_energy       -2.424536
      kinetic_energy        0.570640
    potential_energy       -2.995177
        total_energy       -2.424536
      kinetic_energy        0.569090
    potential_energy       -2.993627
        total_energy       -2.424537
      kinetic_energy        0.567315
    potential_energy       -2.991852
        total_energy       -2.424537
      kinetic_energy        0.565311
    potential_energy       -2.989848
        total_energy       -2.424537
      kinetic_energy        0.563075
    potential_energy       -2.987613
        total_energy       -2.424537
      kinetic_energy        0.560606
    potential_energy       -2.985143
        total_energy       -2.424538
      kinetic_energy        0.557900
    potential_energy       -2.982437
        total_energy       -2.424538
      kinetic_energy        0.554955
    potential_energy       -2.979493
        total_energy       -2.424538
      kinetic_energy        0.551769
    potential_energy       -2.976307
        total_energy       -2.424538
      kinetic_energy        0.548340
    potential_energy       -2.972879
        total_energy       -2.424539
      kinetic_energy        0.544667
    potential_energy       -2.969206
        total_energy       -2.424539
      kinetic_energy        0.540748
    potential_energy       -2.965287
        total_energy       -2.424539
      kinetic_energy        0.536582
    potential_energy       -2.961121
        total_energy       -2.424539
      kinetic_energy        0.532169
    potential_energy       -2.956708
        total_energy       -2.424539
      kinetic_energy        0.527507
    potential_energy       -2.952046
        total_energy       -2.424539
      kinetic_energy        0.522597
    potential_energy       -2.947136
        total_energy       -2.424539
      kinetic_energy        0.517439
    potential_energy       -2.941978
        total_energy       -2.424539
      kinetic_energy        0.512033
    potential_energy       -2.936573
        total_energy       -2.424539
      kinetic_energy        0.506381
    potential_energy       -2.930920
        total_energy       -2.424540
      kinetic_energy        0.500483
    potential_energy       -2.925022
        total_energy       -2.424540
      kinetic_energy        0.494341
    potential_energy       -2.918880
        total_energy       -2.424539
      kinetic_energy        0.487957
    potential_energy       -2.912496
        total_energy       -2.424539
      kinetic_energy        0.481333
    potential_energy       -2.905872
        total_energy       -2.424539
      kinetic_energy        0.474473
    potential_energy       -2.899012
        total_energy       -2.424539
      kinetic_energy        0.467380
    potential_energy       -2.891919
        total_energy       -2.424539
      kinetic_energy        0.460057
    potential_energy       -2.884596
        total_energy       -2.424539
      kinetic_energy        0.452509
    potential_energy       -2.877048
        total_energy       -2.424539
      kinetic_energy        0.444740
    potential_energy       -2.869279
        total_energy       -2.424539
      kinetic_energy        0.436756
    potential_energy       -2.861294
        total_energy       -2.424538
      kinetic_energy        0.428562
    potential_energy       -2.853100
        total_energy       -2.424538
      kinetic_energy        0.420165
    potential_energy       -2.844703
        total_energy       -2.424538
      kinetic_energy        0.411572
    potential_energy       -2.836109
        total_energy       -2.424537
      kinetic_energy        0.402788
    potential_energy       -2.827325
        total_energy       -2.424537
      kinetic_energy        0.393823
    potential_energy       -2.818360
        total_energy       -2.424536
      kinetic_energy        0.384685
    potential_energy       -2.809221
        total_energy       -2.424536
      kinetic_energy        0.375381
    potential_energy       -2.799917
        total_energy       -2.424536
      kinetic_energy        0.365923
    potential_energy       -2.790458
        total_energy       -2.424535
      kinetic_energy        0.356318
    potential_energy       -2.780853
        total_energy       -2.424534
      kinetic_energy        0.346579
    potential_energy       -2.771113
        total_energy       -2.424534
      kinetic_energy        0.336716
    potential_energy       -2.761249
        total_energy       -2.424533
      kinetic_energy        0.326739
    potential_energy       -2.751272
        total_energy       -2.424532
      kinetic_energy        0.316662
    potential_energy       -2.741194
        total_energy       -2.424532
      kinetic_energy        0.306496
    potential_energy       -2.731027
        total_energy       -2.424531
      kinetic_energy        0.296254
    potential_energy       -2.720784
        total_energy       -2.424530
      kinetic_energy        0.285950
    potential_energy       -2.710479
        total_energy       -2.424529
      kinetic_energy        0.275597
    potential_energy       -2.700126
        total_energy       -2.424529
      kinetic_energy        0.265210
    potential_energy       -2.689738
        total_energy       -2.424528
      kinetic_energy        0.254803
    potential_energy       -2.679330
        total_energy       -2.424527
      kinetic_energy        0.244391
    potential_energy       -2.668917
        total_energy       -2.424526
      kinetic_energy        0.233990
    potential_energy       -2.658515
        total_energy       -2.424525
      kinetic_energy        0.223615
    potential_energy       -2.648139
        total_energy       -2.424524
      kinetic_energy        0.213281
    potential_energy       -2.637805
        total_energy       -2.424523
      kinetic_energy        0.203006
    potential_energy       -2.627529
        total_energy       -2.424522
      kinetic_energy        0.192806
    potential_energy       -2.617327
        total_energy       -2.424521
      kinetic_energy        0.182697
    potential_energy       -2.607218
        total_energy       -2.424520
      kinetic_energy        0.172697
    potential_energy       -2.597216
        total_energy       -2.424519
      kinetic_energy        0.162821
    potential_energy       -2.587339
        total_energy       -2.424518
      kinetic_energy        0.153088
    potential_energy       -2.577605
        total_energy       -2.424517
      kinetic_energy        0.143513
    potential_energy       -2.568029
        total_energy       -2.424516
      kinetic_energy        0.134115
    potential_energy       -2.558630
        total_energy       -2.424515
      kinetic_energy        0.124909
    potential_energy       -2.549423
        total_energy       -2.424514
      kinetic_energy        0.115914
    potential_energy       -2.540427
        total_energy       -2.424513
      kinetic_energy        0.107144
    potential_energy       -2.531656
        total_energy       -2.424512
      kinetic_energy        0.098618
    potential_energy       -2.523129
        total_energy       -2.424511
      kinetic_energy        0.090351
    potential_energy       -2.514861
        total_energy       -2.424510
      kinetic_energy        0.082359
    potential_energy       -2.506868
        total_energy       -2.424509
      kinetic_energy        0.074657
    potential_energy       -2.499165
        total_energy       -2.424508
      kinetic_energy        0.067261
    potential_energy       -2.491768
        total_energy       -2.424507
      kinetic_energy        0.060185
    potential_energy       -2.484692
        total_energy       -2.424506
      kinetic_energy        0.053444
    potential_energy       -2.477950
        total_energy       -2.424505
      kinetic_energy        0.047051
    potential_energy       -2.471556
        total_energy       -2.424505
      kinetic_energy        0.041020
    potential_energy       -2.465524
        total_energy       -2.424504
      kinetic_energy        0.035362
    potential_energy       -2.459865
        total_energy       -2.424503
      kinetic_energy        0.030089
    potential_energy       -2.454591
        total_energy       -2.424502
      kinetic_energy        0.025213
    potential_energy       -2.449714
        total_energy       -2.424502
      kinetic_energy        0.020743
    potential_energy       -2.445244
        total_energy       -2.424501
      kinetic_energy        0.016689
    potential_energy       -2.441190
        total_energy       -2.424501
      kinetic_energy        0.013060
    potential_energy       -2.437560
        total_energy       -2.424500
      kinetic_energy        0.009863
    potential_energy       -2.434363
        total_energy       -2.424500
      kinetic_energy        0.007105
    potential_energy       -2.431605
        total_energy       -2.424499
      kinetic_energy        0.004793
    potential_energy       -2.429292
        total_energy       -2.424499
      kinetic_energy        0.002930
    potential_energy       -2.427429
        total_energy       -2.424499
      kinetic_energy        0.001522
    potential_energy       -2.426020
        total_energy       -2.424499
      kinetic_energy        0.000570
    potential_energy       -2.425069
        total_energy       -2.424499
      kinetic_energy        0.000078
    potential_energy       -2.424577
        total_energy       -2.424498
      kinetic_energy        0.000046
    potential_energy       -2.424545
        total_energy       -2.424498
      kinetic_energy        0.000475
    potential_energy       -2.424973
        total_energy       -2.424499
      kinetic_energy        0.001363
    potential_energy       -2.425861
        total_energy       -2.424499
      kinetic_energy        0.002708
    potential_energy       -2.427207
        total_energy       -2.424499
      kinetic_energy        0.004508
    potential_energy       -2.429007
        total_energy       -2.424499
      kinetic_energy        0.006758
    potential_energy       -2.431258
        total_energy       -2.424499
      kinetic_energy        0.009455
    potential_energy       -2.433955
        total_energy       -2.424500
      kinetic_energy        0.012591
    potential_energy       -2.437092
        total_energy       -2.424500
      kinetic_energy        0.016161
    potential_energy       -2.440662
        total_energy       -2.424501
      kinetic_energy        0.020157
    potential_energy       -2.444658
        total_energy       -2.424501
      kinetic_energy        0.024569
    potential_energy       -2.449071
        total_energy       -2.424502
      kinetic_energy        0.029390
    potential_energy       -2.453893
        total_energy       -2.424502
      kinetic_energy        0.034609
    potential_energy       -2.459112
        total_energy       -2.424503
      kinetic_energy        0.040214
    potential_energy       -2.464718
        total_energy       -2.424504
      kinetic_energy        0.046195
    potential_energy       -2.470699
        total_energy       -2.424505
      kinetic_energy        0.052538
    potential_energy       -2.477044
        total_energy       -2.424505
      kinetic_energy        0.059232
    potential_energy       -2.483738
        total_energy       -2.424506
      kinetic_energy        0.066262
    potential_energy       -2.490769
        total_energy       -2.424507
      kinetic_energy        0.073615
    potential_energy       -2.498123
        total_energy       -2.424508
      kinetic_energy        0.081275
    potential_energy       -2.505784
        total_energy       -2.424509
      kinetic_energy        0.089228
    potential_energy       -2.513738
        total_energy       -2.424510
      kinetic_energy        0.097458
    potential_energy       -2.521969
        total_energy       -2.424511
      kinetic_energy        0.105949
    potential_energy       -2.530461
        total_energy       -2.424512
      kinetic_energy        0.114686
    potential_energy       -2.539199
        total_energy       -2.424513
      kinetic_energy        0.123651
    potential_energy       -2.548165
        total_energy       -2.424514
      kinetic_energy        0.132829
    potential_energy       -2.557344
        total_energy       -2.424515
      kinetic_energy        0.142201
    potential_energy       -2.566717
        total_energy       -2.424516
      kinetic_energy        0.151753
    potential_energy       -2.576269
        total_energy       -2.424517
      kinetic_energy        0.161465
    potential_energy       -2.585983
        total_energy       -2.424518
      kinetic_energy        0.171322
    potential_energy       -2.595841
        total_energy       -2.424519
      kinetic_energy        0.181306
    potential_energy       -2.605826
        total_energy       -2.424520
      kinetic_energy        0.191401
    potential_energy       -2.615922
        total_energy       -2.424521
      kinetic_energy        0.201590
    potential_energy       -2.626112
        total_energy       -2.424522
      kinetic_energy        0.211855
    potential_energy       -2.636378
        total_energy       -2.424523
      kinetic_energy        0.222181
    potential_energy       -2.646705
        total_energy       -2.424524
      kinetic_energy        0.232552
    potential_energy       -2.657077
        total_energy       -2.424525
      kinetic_energy        0.242950
    potential_energy       -2.667476
        total_energy       -2.424526
      kinetic_energy        0.253362
    potential_energy       -2.677889
        total_energy       -2.424527
      kinetic_energy        0.263770
    potential_energy       -2.688298
        total_energy       -2.424528
      kinetic_energy        0.274161
    potential_energy       -2.698690
        total_energy       -2.424529
      kinetic_energy        0.284520
    potential_energy       -2.709049
        total_energy       -2.424529
      kinetic_energy        0.294831
    potential_energy       -2.719361
        total_energy       -2.424530
      kinetic_energy        0.305082
    potential_energy       -2.729613
        total_energy       -2.424531
      kinetic_energy        0.315260
    potential_energy       -2.739791
        total_energy       -2.424532
      kinetic_energy        0.325350
    potential_energy       -2.749882
        total_energy       -2.424532
      kinetic_energy        0.335341
    potential_energy       -2.759874
        total_energy       -2.424533
      kinetic_energy        0.345221
    potential_energy       -2.769755
        total_energy       -2.424534
      kinetic_energy        0.354978
    potential_energy       -2.779512
        total_energy       -2.424534
      kinetic_energy        0.364602
    potential_energy       -2.789137
        total_energy       -2.424535
      kinetic_energy        0.374081
    potential_energy       -2.798616
        total_energy       -2.424535
      kinetic_energy        0.383406
    potential_energy       -2.807942
        total_energy       -2.424536
      kinetic_energy        0.392568
    potential_energy       -2.817105
        total_energy       -2.424536
      kinetic_energy        0.401558
    potential_energy       -2.826095
        total_energy       -2.424537
      kinetic_energy        0.410367
    potential_energy       -2.834904
        total_energy       -2.424537
      kinetic_energy        0.418987
    potential_energy       -2.843525
        total_energy       -2.424538
      kinetic_energy        0.427412
    potential_energy       -2.851950
        total_energy       -2.424538
      kinetic_energy        0.435634
    potential_energy       -2.860173
        total_energy       -2.424538
      kinetic_energy        0.443648
    potential_energy       -2.868186
        total_energy       -2.424538
      kinetic_energy        0.451446
    potential_energy       -2.875985
        total_energy       -2.424539
      kinetic_energy        0.459025
    potential_energy       -2.883564
        total_energy       -2.424539
      kinetic_energy        0.466380
    potential_energy       -2.890919
        total_energy       -2.424539
      kinetic_energy        0.473505
    potential_energy       -2.898044
        total_energy       -2.424539
      kinetic_energy        0.480398
    potential_energy       -2.904937
        total_energy       -2.424539
      kinetic_energy        0.487054
    potential_energy       -2.911593
        total_energy       -2.424539
      kinetic_energy        0.493471
    potential_energy       -2.918011
        total_energy       -2.424539
      kinetic_energy        0.499647
    potential_energy       -2.924186
        total_energy       -2.424540
      kinetic_energy        0.505579
    potential_energy       -2.930118
        total_energy       -2.424540
      kinetic_energy        0.511266
    potential_energy       -2.935805
        total_energy       -2.424539
      kinetic_energy        0.516706
    potential_energy       -2.941245
        total_energy       -2.424539
      kinetic_energy        0.521898
    potential_energy       -2.946437
        total_energy       -2.424539
      kinetic_energy        0.526842
    potential_energy       -2.951382
        total_energy       -2.424539
      kinetic_energy        0.531538
    potential_energy       -2.956077
        total_energy       -2.424539
      kinetic_energy        0.535986
    potential_energy       -2.960525
        total_energy       -2.424539
      kinetic_energy        0.540186
    potential_energy       -2.964725
        total_energy       -2.424539
      kinetic_energy        0.544139
    potential_energy       -2.968678
        total_energy       -2.424539
      kinetic_energy        0.547846
    potential_energy       -2.972385
        total_energy       -2.424539
      kinetic_energy        0.551309
    potential_energy       -2.975847
        total_energy       -2.424538
      kinetic_energy        0.554528
    potential_energy       -2.979066
        total_energy       -2.424538
      kinetic_energy        0.557506
    potential_energy       -2.982044
        total_energy       -2.424538
      kinetic_energy        0.560245
    potential_energy       -2.984783
        total_energy       -2.424538
      kinetic_energy        0.562747
    potential_energy       -2.987285
        total_energy       -2.424537
      kinetic_energy        0.565015
    potential_energy       -2.989552
        total_energy       -2.424537
      kinetic_energy        0.567051
    potential_energy       -2.991588
        total_energy       -2.424537
      kinetic_energy        0.568858
    potential_energy       -2.993395
        total_energy       -2.424537
      kinetic_energy        0.570439
    potential_energy       -2.994976
